"","pressure"
"16034",100761.692152122
"16035",100761.692152122
"16036",100761.692152122
"16037",100761.692152122
"16038",100761.692152122
"16039",100761.692152122
"16040",100761.692152122
"16041",100761.692152122
"16042",100761.692152122
"16043",100761.692152122
"16044",100761.692152122
"16045",100761.692152122
"16046",100761.692152122
"16047",100761.692152122
"16048",100761.692152122
"16049",100761.692152122
"16050",100761.692152122
"16051",100761.692152122
"16052",100761.692152122
"16053",100761.692152122
"16054",100761.692152122
"16055",100761.692152122
"16056",100761.692152122
"16057",86642.2648509685
"16058",86642.2648509685
"16059",NA
"16060",85725.5631066169
"16061",84173.830784975
"16062",NA
"16063",84494.7856430219
"16064",77358.671355241
"16065",77358.671355241
"16066",90750.7862088212
"16067",90750.7862088212
"16068",76723.6073089954
"16069",90323.121271631
"16070",90323.121271631
"16071",88553.32565266
"16072",88553.32565266
"16073",89777.2216097745
"16074",89777.2216097745
"16075",82777.4135073663
"16076",82777.4135073663
"16077",82777.4135073663
"16078",84380.7852109479
"16079",84380.7852109479
"16080",86801.1160372553
"16081",86801.1160372553
"16082",NA
"16083",75201.564653606
"16084",82177.478832895
"16085",82177.478832895
"16086",82177.478832895
"16087",82177.478832895
"16088",82177.478832895
"16089",82177.478832895
"16090",87470.8684388273
"16091",87470.8684388273
"16092",87908.9822548728
"16093",87908.9822548728
"16094",87812.659055749
"16095",88048.2667886733
"16096",88048.2667886733
"16097",89125.6716443795
"16098",89125.6716443795
"16099",86293.6207354658
"16100",98486.7922810052
"16101",71412.628944689
"16102",86399.1502836626
"16103",86399.1502836626
"16104",89842.5881505838
"16105",89842.5881505838
"16106",85045.8098865204
"16107",85045.8098865204
"16108",85045.8098865204
"16109",85045.8098865204
"16110",85045.8098865204
"16111",85045.8098865204
"16112",85045.8098865204
"16113",85045.8098865204
"16114",89701.0093225171
"16115",86167.123071132
"16116",89624.8494304082
"16117",89624.8494304082
"16118",84463.6822555742
"16119",85631.1819200027
"16120",85631.1819200027
"16121",88585.6429241208
"16122",88585.6429241208
"16123",82655.1065108779
"16124",82655.1065108779
"16125",88198.4653032439
"16126",89603.0990809757
"16127",NA
"16128",89223.1592902399
"16129",84463.6822555742
"16130",84463.6822555742
"16131",89342.4280965137
"16132",89342.4280965137
"16133",89342.4280965137
"16134",88747.3725640621
"16135",88747.3725640621
"16136",86705.7770535707
"16137",89082.3714961616
"16138",89082.3714961616
"16139",89820.7950231697
"16140",88650.3061170934
"16141",88650.3061170934
"16142",90257.4717589963
"16143",90257.4717589963
"16144",NA
"16145",89461.8259660969
"16146",91566.759992999
"16147",91566.759992999
"16148",90126.2886427603
"16149",90126.2886427603
"16150",87034.5242833027
"16151",87034.5242833027
"16152",87034.5242833027
"16153",88866.1261840338
"16154",89418.3936192909
"16155",89418.3936192909
"16156",NA
"16157",86621.1024900404
"16158",86621.1024900404
"16159",87162.0519132753
"16160",87162.0519132753
"16161",89396.6838494126
"16162",89396.6838494126
"16163",88144.7991794234
"16164",86219.8121710306
"16165",86219.8121710306
"16166",86219.8121710306
"16167",86219.8121710306
"16168",89331.5801461715
"16169",89331.5801461715
"16170",NA
"16171",86748.1394614892
"16172",83216.8842516396
"16173",90312.1770019708
"16174",70610.9434011335
"16175",84962.4504812031
"16176",84962.4504812031
"16177",84962.4504812031
"16178",84329.0080208887
"16179",84910.3844584102
"16180",89701.0093225171
"16181",89701.0093225171
"16182",78182.8208592648
"16183",64306.3450698617
"16184",64306.3450698617
"16185",64306.3450698617
"16186",64306.3450698617
"16187",90728.8148645402
"16188",90728.8148645402
"16189",86758.7326816345
"16190",86758.7326816345
"16191",66164.8046805241
"16192",66164.8046805241
"16193",66164.8046805241
"16194",66164.8046805241
"16195",74646.5210811428
"16196",74646.5210811428
"16197",84173.830784975
"16198",82147.0680058474
"16199",82147.0680058474
"16200",82147.0680058474
"16201",82147.0680058474
"16202",82147.0680058474
"16203",82147.0680058474
"16204",82147.0680058474
"16205",82147.0680058474
"16206",82147.0680058474
"16207",82147.0680058474
"16208",82147.0680058474
"16209",82147.0680058474
"16210",82147.0680058474
"16211",82147.0680058474
"16212",82147.0680058474
"16213",82147.0680058474
"16214",82147.0680058474
"16215",82147.0680058474
"16216",82147.0680058474
"16217",100498.888876335
"16218",101204.934236072
"16219",100929.220128908
"16220",100165.214965239
"16221",94583.1421615872
"16222",101108.964592916
"16223",101108.964592916
"16224",101108.964592916
"16225",94106.9559339433
"16226",94106.9559339433
"16227",101120.956766823
"16228",94765.0588167986
"16229",94765.0588167986
"16230",95278.2188864838
"16231",95278.2188864838
"16232",94514.9963623268
"16233",94514.9963623268
"16234",100236.640889224
"16235",94220.1571354347
"16236",94220.1571354347
"16237",95472.6639208816
"16238",95472.6639208816
"16239",95461.2170904367
"16240",95461.2170904367
"16241",100331.939602048
"16242",92455.5661780124
"16243",88822.9281715213
"16244",89212.3230676313
"16245",99512.3956406002
"16246",99690.0945955607
"16247",99737.5243512002
"16248",99476.8866468205
"16249",87737.8001111106
"16250",100534.692968843
"16251",95198.246547026
"16252",94981.4527140262
"16253",99417.7277903859
"16254",100224.733705464
"16255",95839.5497653087
"16256",100212.827667054
"16257",100594.389408357
"16258",95598.652426392
"16259",95644.4997918877
"16260",99678.2400107666
"16261",100701.915328412
"16262",95747.7214617192
"16263",99382.2461527478
"16264",99737.5243512002
"16265",99737.5243512002
"16266",101312.988235949
"16267",101168.936980141
"16268",99358.5974246821
"16269",99773.1086575712
"16270",99346.7747695051
"16271",99476.8866468205
"16272",101061.007412439
"16273",100821.497704532
"16274",99536.0740044866
"16275",99927.426131382
"16276",100117.620582293
"16277",100200.922773911
"16278",98217.0912749084
"16279",100260.458693134
"16280",100189.019025951
"16281",99974.9472927597
"16282",101037.035730107
"16283",99974.9472927597
"16284",100606.332139819
"16285",99868.0504020401
"16286",98921.9171884712
"16287",100486.956473525
"16288",100189.019025951
"16289",100320.023252447
"16290",100845.427971897
"16291",98721.8020521314
"16292",98745.3279811754
"16293",99784.972377218
"16294",99075.167929125
"16295",100177.116423088
"16296",100797.572035448
"16297",98651.2514946643
"16298",100177.116423088
"16299",99346.7747695051
"16300",99240.4221234775
"16301",101144.944569775
"16302",99974.9472927597
"16303",101120.956766823
"16304",100809.534295247
"16305",99998.7147346019
"16306",100666.063019569
"16307",100893.302304178
"16308",100785.61092505
"16309",99868.0504020401
"16310",100177.116423088
"16311",100929.220128908
"16312",100917.246370446
"16313",100296.193991236
"16314",100415.386145044
"16315",100510.822426435
"16316",101144.944569775
"16317",100594.389408357
"16318",100427.311665882
"16319",100821.497704532
"16320",101013.068652144
"16321",101156.940198989
"16322",101013.068652144
"16323",100701.915328412
"16324",100821.497704532
"16325",99951.1844252442
"16326",100618.276019331
"16327",100391.538543382
"16328",99939.3047066486
"16329",100463.09510944
"16330",100522.757123909
"16331",100821.497704532
"16332",100678.012640599
"16333",97983.0550630719
"16334",99429.5572820784
"16335",100977.12666691
"16336",100821.497704532
"16337",100558.568101427
"16338",101108.964592916
"16339",99820.5703899055
"16340",101061.007412439
"16341",101061.007412439
"16342",100403.461770905
"16343",99986.8304418478
"16344",100379.61646239
"16345",99713.8071899196
"16346",98815.9330073518
"16347",100606.332139819
"16348",100463.09510944
"16349",100534.692968843
"16350",99832.4386789975
"16351",100749.734489422
"16352",101216.935625823
"16353",100869.362838221
"16354",101096.973570609
"16355",100797.572035448
"16356",99713.8071899196
"16357",101144.944569775
"16358",99737.5243512002
"16359",99394.0722258046
"16360",99122.3606592556
"16361",100654.114547012
"16362",100284.281079458
"16363",100212.827667054
"16364",101156.940198989
"16365",100439.238333505
"16366",101204.934236072
"16367",100010.600171106
"16368",100737.777975785
"16369",99476.8866468205
"16370",99844.3081106612
"16371",98498.5320004301
"16372",99500.5581691511
"16373",101001.086839589
"16374",100070.044512826
"16375",99832.4386789975
"16376",99500.5581691511
"16377",99808.703243301
"16378",100141.415484244
"16379",100761.692152122
"16380",69435.3594544669
"16381",69435.3594544669
"16382",69435.3594544669
"16383",87908.9822548728
"16384",87908.9822548728
"16385",57153.90712075
"16386",57570.6941064361
"16387",57570.6941064361
"16388",57570.6941064361
"16389",57570.6941064361
"16390",81661.7327494938
"16391",81661.7327494938
"16392",81661.7327494938
"16393",86758.7326816345
"16394",86758.7326816345
"16395",56537.0552633135
"16396",56537.0552633135
"16397",56537.0552633135
"16398",56537.0552633135
"16399",57267.3331969034
"16400",57267.3331969034
"16401",57267.3331969034
"16402",57267.3331969034
"16403",61281.6570717212
"16404",69559.2860291528
"16405",55881.0761730196
"16406",55881.0761730196
"16407",55881.0761730196
"16408",55881.0761730196
"16409",87524.2020964115
"16410",87524.2020964115
"16411",58211.988292546
"16412",58211.988292546
"16413",58211.988292546
"16414",58211.988292546
"16415",57169.0200783877
"16416",57169.0200783877
"16417",57169.0200783877
"16418",57169.0200783877
"16419",59324.8006176262
"16420",59324.8006176262
"16421",59324.8006176262
"16422",59324.8006176262
"16423",68897.478282189
"16424",68897.478282189
"16425",68897.478282189
"16426",68897.478282189
"16427",68485.3507321138
"16428",67962.1334916013
"16429",67962.1334916013
"16430",67962.1334916013
"16431",67962.1334916013
"16432",57707.6303557786
"16433",57707.6303557786
"16434",57707.6303557786
"16435",57707.6303557786
"16436",68520.3475098732
"16437",68520.3475098732
"16438",68520.3475098732
"16439",68520.3475098732
"16440",57229.5042712375
"16441",68502.8473113435
"16442",61658.3358071744
"16443",61658.3358071744
"16444",61658.3358071744
"16445",61658.3358071744
"16446",78260.7524621895
"16447",78260.7524621895
"16448",56792.165470614
"16449",56792.165470614
"16450",56792.165470614
"16451",56792.165470614
"16452",57184.1362717253
"16453",57745.7149704067
"16454",57745.7149704067
"16455",57745.7149704067
"16456",57745.7149704067
"16457",60344.1584765209
"16458",74534.0378775276
"16459",74534.0378775276
"16460",59535.3575980131
"16461",59535.3575980131
"16462",59535.3575980131
"16463",59535.3575980131
"16464",68441.6251147191
"16465",68441.6251147191
"16466",68441.6251147191
"16467",68441.6251147191
"16468",59621.3133630881
"16469",59621.3133630881
"16470",59621.3133630881
"16471",59621.3133630881
"16472",85348.5430706038
"16473",85348.5430706038
"16474",57517.5122304878
"16475",57517.5122304878
"16476",57517.5122304878
"16477",57517.5122304878
"16478",84795.9301464355
"16479",88252.1578810152
"16480",88252.1578810152
"16481",60423.1542525535
"16482",60423.1542525535
"16483",60423.1542525535
"16484",60423.1542525535
"16485",92824.2277488101
"16486",92824.2277488101
"16487",92824.2277488101
"16488",92824.2277488101
"16489",92824.2277488101
"16490",92824.2277488101
"16491",77252.5328136467
"16492",77252.5328136467
"16493",78749.2513356995
"16494",57259.7657924626
"16495",57259.7657924626
"16496",57259.7657924626
"16497",57259.7657924626
"16498",56935.1325194044
"16499",84899.9743548014
"16500",84899.9743548014
"16501",66959.7578231372
"16502",66959.7578231372
"16503",66959.7578231372
"16504",66959.7578231372
"16505",84723.1606498301
"16506",84723.1606498301
"16507",84723.1606498301
"16508",59278.092165226
"16509",59278.092165226
"16510",59278.092165226
"16511",59278.092165226
"16512",78153.6127136665
"16513",78153.6127136665
"16514",65622.1926863887
"16515",86748.1394614892
"16516",86748.1394614892
"16517",86748.1394614892
"16518",86748.1394614892
"16519",85014.5423524409
"16520",85014.5423524409
"16521",75182.695060053
"16522",70217.3053651683
"16523",70217.3053651683
"16524",91047.8212748449
"16525",91047.8212748449
"16526",59169.2215708597
"16527",59169.2215708597
"16528",59169.2215708597
"16529",59169.2215708597
"16530",76905.994438533
"16531",67840.5164401634
"16532",67840.5164401634
"16533",67840.5164401634
"16534",67840.5164401634
"16535",64032.5023750477
"16536",64032.5023750477
"16537",64032.5023750477
"16538",64032.5023750477
"16539",55165.1629220233
"16540",57570.6941064361
"16541",57570.6941064361
"16542",57570.6941064361
"16543",57570.6941064361
"16544",71838.9550263843
"16545",71838.9550263843
"16546",71838.9550263843
"16547",71838.9550263843
"16548",71838.9550263843
"16549",71838.9550263843
"16550",87013.2843748139
"16551",87013.2843748139
"16552",57639.1293030239
"16553",57639.1293030239
"16554",57639.1293030239
"16555",57639.1293030239
"16556",81500.4712933998
"16557",81500.4712933998
"16558",59887.6303537415
"16559",59887.6303537415
"16560",59887.6303537415
"16561",59887.6303537415
"16562",79299.298241208
"16563",79299.298241208
"16564",60407.348402346
"16565",60407.348402346
"16566",60407.348402346
"16567",60407.348402346
"16568",82644.920869967
"16569",85014.5423524409
"16570",85014.5423524409
"16571",56454.7185682593
"16572",61002.3638726358
"16573",61002.3638726358
"16574",61002.3638726358
"16575",61002.3638726358
"16576",56104.0092597281
"16577",57860.0909430712
"16578",57860.0909430712
"16579",57860.0909430712
"16580",57860.0909430712
"16581",78817.8377528617
"16582",78817.8377528617
"16583",56297.7999486057
"16584",56297.7999486057
"16585",56297.7999486057
"16586",56297.7999486057
"16587",59911.1750791204
"16588",59911.1750791204
"16589",59911.1750791204
"16590",59911.1750791204
"16591",58511.6916813891
"16592",58511.6916813891
"16593",58511.6916813891
"16594",58511.6916813891
"16595",57844.8302236977
"16596",57844.8302236977
"16597",57844.8302236977
"16598",57844.8302236977
"16599",57844.8302236977
"16600",57844.8302236977
"16601",57844.8302236977
"16602",57844.8302236977
"16603",58427.0337491597
"16604",58427.0337491597
"16605",58427.0337491597
"16606",58427.0337491597
"16607",61610.145040813
"16608",59950.4329438936
"16609",59950.4329438936
"16610",59950.4329438936
"16611",59950.4329438936
"16612",85358.9976875936
"16613",85358.9976875936
"16614",56454.7185682593
"16615",56454.7185682593
"16616",56454.7185682593
"16617",56454.7185682593
"16618",59582.2301124664
"16619",59582.2301124664
"16620",59582.2301124664
"16621",59582.2301124664
"16622",67988.2172417208
"16623",67988.2172417208
"16624",67988.2172417208
"16625",67988.2172417208
"16626",56462.1997077915
"16627",56462.1997077915
"16628",56462.1997077915
"16629",56462.1997077915
"16630",73231.8441396345
"16631",73231.8441396345
"16632",82319.516584064
"16633",82319.516584064
"16634",67502.6549945458
"16635",61891.6883218491
"16636",66574.1430769988
"16637",78163.3477803004
"16638",78163.3477803004
"16639",78387.5254633748
"16640",78387.5254633748
"16641",78368.0111091141
"16642",78368.0111091141
"16643",56732.055851368
"16644",56732.055851368
"16645",56732.055851368
"16646",56732.055851368
"16647",56282.8737568788
"16648",56282.8737568788
"16649",56282.8737568788
"16650",57274.9014111308
"16651",57274.9014111308
"16652",57274.9014111308
"16653",57274.9014111308
"16654",63036.4786309569
"16655",63036.4786309569
